"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8QYg8WxrvtYcid9b4F5JYBFcO1xYI",2,1,2,1,3,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYhgwlaASY3tnjghuCTRX89X4VkD",2,1,2,1,2,2,1,3,2,2,2,2,1,3,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYjJvdtmr1PEoAvZRhrjHhc6oMdF",1,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QYkn1XTzyjzb4ae1f0JJY8c3l5hz",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYlhN9HLthZzcVWsyx0DpvJyYTMe",2,1,1,1,2,2,1,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,3,"M",1,"-"
"chatcmpl-8QYn6oHRwoyNNKmmplpMNJUjvWjkX",2,1,2,1,2,3,1,3,1,2,2,3,2,2,1,3,2,2,1,1,2,3,1,3,1,3,2,2,3,2,3,2,3,2,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QYoI01z5DyZzi90UQGY9NN8ZIR2W",2,1,2,1,3,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QYp8US4QnqYiBCGB2Ap9x1FwPAvj",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,"M",1,"-"
"chatcmpl-8QYqNUvOk7whRXQfA6ZCjZKEjhffu",2,1,2,1,2,2,1,3,2,1,2,3,2,1,1,2,1,2,1,1,1,3,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYsttRHc58246DJwlRmVhFgc133e",1,1,2,1,3,2,1,2,2,2,2,3,1,1,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYv5o4Ylr9E61RDBa8OxEstiftIM",2,1,1,1,1,2,1,3,2,1,2,3,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,3,"M",1,"-"
"chatcmpl-8QYwPKxHX82i5n7BIC15WKYmERhz7",2,1,2,1,1,2,1,3,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QYyW32N9rNiNjOredtVoUHvOWiym",2,1,1,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,"M",1,"-"
"chatcmpl-8QZ2UgRyq7QkUjjRwuEsmnQRco3HX",2,1,2,1,3,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,3,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QZ3NTqNyNzpzDVZ1egmLFz8GpXdf",2,1,2,1,2,1,1,3,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,"M",1,"-"
"chatcmpl-8QZ4vjmpZFri47VkygDchS8M6l5eg",2,1,1,1,2,1,1,3,1,1,2,2,1,3,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,"M",1,"-"
"chatcmpl-8QZ5ohJe3Mej4h0CVnwijFiJsFHev",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QZ70Ff4dhEpLpfAGtqkOLtXmzSka",2,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,"M",1,"-"
"chatcmpl-8QZ8QQ5Oz1wbEbNy2TeKOKkx38CDh",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZ9xyqv3gzgF4XkpkW0XccVIhPut",2,2,2,1,3,2,1,3,2,2,3,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,3,2,3,2,2,2,3,1,2,2,2,3,2,2,1,2,"M",1,"-"
"chatcmpl-8QZCNSNdcP1vTU3UNU0vK5Eq2SDKg",2,1,3,1,2,2,1,3,3,3,2,4,3,2,1,3,2,3,1,2,3,3,1,3,1,3,2,4,3,2,3,3,3,2,3,3,3,3,2,2,1,3,"M",1,"-"
"chatcmpl-8QZE4vgY9KJhNIpKOHdnYU2ROGRZo",2,1,1,1,3,3,1,4,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,3,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QZIEWYVxzbsTTmsmEvsS3hZQRcmo",2,1,2,1,3,2,1,3,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZK6gwizz1I3MIc0jEJxlk9ZPYDL",2,1,2,1,3,3,1,4,3,2,3,3,3,2,1,3,2,3,1,2,2,3,1,3,2,4,3,3,3,2,3,2,3,3,2,3,4,3,3,3,1,2,"M",1,"-"
"chatcmpl-8QZMIYKil3bqfn5gNyiK7t0iJhgDW",2,2,1,1,3,2,1,3,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZNJ2EjBfcoBR9IZkiYXGPiXim53",1,1,1,1,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"M",1,"-"
"chatcmpl-8QZP5aVGYnr9HNuAk0ck6lV531Br6",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,1,2,1,1,2,3,1,3,1,2,3,1,3,1,3,2,3,1,2,1,2,1,2,2,1,2,"M",1,"-"
"chatcmpl-8QZSoEr58xeyn2ITbhckYf6MyZubR",2,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,1,2,1,1,1,3,1,2,1,1,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZVq59ozO9vOpdC4FaPTnjYNgDdR",2,1,1,1,2,2,1,3,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZY1xg3gaAzwSZ82chpLwrj2t8BO",2,1,1,1,3,2,1,3,2,2,2,2,2,2,1,1,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,1,3,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZZ7MhPG2N21uL4S8IdSswF89pRq",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,2,1,1,3,1,2,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZb4lATIjS39cAdhwUzX9DKACKkI",2,1,1,1,2,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZeQTidYJSuxT1BO8S8M9Xl2DvFM",2,1,2,1,3,2,1,3,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,3,"M",1,"-"
"chatcmpl-8QZftD107u4ubKDy7T7BT7hvy9xkQ",2,1,2,1,3,2,1,3,2,1,2,2,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,2,1,2,2,3,1,2,1,2,1,2,2,1,2,"M",1,"-"
"chatcmpl-8QZhec6OR6S0VrgxWPLq8R0GQc9t3",2,1,2,1,3,2,1,4,3,2,3,3,2,2,1,3,3,2,1,2,3,3,1,3,1,2,3,3,3,3,2,2,3,3,2,3,3,3,2,3,1,2,"M",1,"-"
"chatcmpl-8QZlNHHQnFlHKa6aIsVl1c6coW0sm",2,1,2,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZn6Mtvdvfkh4jeCrtPU4WqNpePz",3,2,4,1,2,2,2,3,3,3,2,4,4,2,1,4,4,2,2,2,4,3,2,4,2,4,3,3,3,3,4,2,4,4,3,3,4,4,3,3,2,2,"M",1,"-"
"chatcmpl-8QZpJqbxjuf8D6dyaYNjk4Q75YDkp",2,1,1,1,3,2,1,3,1,2,2,2,1,3,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZq350YFttwdW9sIw5i9QTI81DpK",2,1,2,1,3,2,1,3,1,2,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,3,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QZtoHjZpJL8aUyFd8AG8OvTveBht",2,1,1,1,3,2,1,4,2,3,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,3,2,2,2,3,1,2,2,2,1,1,3,"M",1,"-"
"chatcmpl-8QZvsnIIKlM2OvPRmhVZYY6bIvNjn",2,1,1,1,3,2,1,3,2,2,2,2,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,2,2,1,2,2,3,1,2,1,2,1,2,2,1,2,"M",1,"-"
"chatcmpl-8Qa00wWdY2v4fwHnsKjFV10hguzpa",2,1,1,1,2,2,1,3,2,2,2,3,2,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,3,1,2,1,3,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8Qa1YKOxUtIoXt6GFVPRpKVUoOYmE",2,1,1,1,3,2,1,3,2,2,3,2,1,2,1,2,1,2,1,2,2,2,1,3,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",1,"-"
"chatcmpl-8Qa5XzEm37AO6zWV8rvY1nzY5CEOu",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,3,2,2,2,1,2,1,2,2,1,2,"M",1,"-"
"chatcmpl-8Qa6ycVJq61vE7pd4PZXFluDd6LVx",2,1,1,1,3,2,1,2,3,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,3,1,2,3,3,1,3,1,1,1,2,2,1,2,"M",1,"-"
"chatcmpl-8Qa7ojdCTzIHQCOa3C2DEwUOwjCCH",2,1,2,1,3,2,1,3,3,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QaA3Zl2MMrAkv8mWpZVheFHgI68K",2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QaAtjVT6f8fpNCc9dIz5EvFpn6DV",1,2,2,1,2,2,1,3,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QaBhlRhwMchoOFPzDudsBMaEqObY",1,1,2,1,2,3,2,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QaDgqNzNri4NMKxktBWLX3c82ehd",2,1,2,1,3,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QaEeZPtfeobWjnlrqp1E7RIBDENy",3,2,2,1,2,2,1,4,3,2,2,3,3,2,2,3,3,2,1,2,2,3,1,3,1,3,2,3,3,3,2,2,3,3,2,3,3,3,2,2,2,2,"M",1,"-"
"chatcmpl-8QaGtTjH8lmlf1St3VRjuwB5jK6gA",2,2,1,1,3,2,1,3,2,2,2,3,1,1,1,1,1,2,2,1,1,3,1,2,1,2,2,1,2,1,3,2,2,1,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QaL74O34M6JdMtxJG2fXYURKGYvj",2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",1,"-"
"chatcmpl-8QaNGNQx5mse3FnxLN4ztw1CEheBJ",2,1,2,1,3,2,1,3,2,2,2,3,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QaOmVgsHOwkqvJhik2uUc9BLXkSi",2,2,3,1,2,2,1,3,2,2,2,3,3,2,1,3,2,2,1,2,3,3,1,3,1,3,2,3,2,2,3,2,3,2,2,2,3,3,2,2,1,2,"M",1,"-"
"chatcmpl-8QaQHHevzyhDiGaYlOYZce6hcBLNn",2,1,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QaRjKbxT6VF1zubSN6JUnyUf0EvQ",2,1,2,1,3,3,1,3,2,2,3,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,3,2,3,2,2,2,3,1,2,1,2,1,2,2,1,3,"M",1,"-"
"chatcmpl-8QaTgKGMxXjAzNzgVgu3PmYeyHJxA",2,1,2,1,3,2,1,4,2,2,3,2,1,2,1,1,2,2,1,1,2,3,1,2,1,1,3,1,3,1,2,3,3,2,3,1,2,1,2,2,1,3,"M",1,"-"
"chatcmpl-8QaVF3jq3qBJbP08slqN3gZtPZsYU",2,1,2,1,3,1,1,4,1,2,2,3,2,1,1,2,1,2,1,1,2,3,1,2,1,2,3,3,2,1,2,3,3,1,2,1,2,2,3,2,1,2,"M",1,"-"
"chatcmpl-8QaZMjzKXKLluJhvNNaT5n6vGMAAy",2,2,1,1,2,1,1,3,2,1,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,"M",1,"-"
"chatcmpl-8QaalEeTVyLfsZsod7KsIFlWf9nL5",2,1,2,1,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8Qabwq2DLIT8vTarJFUiN4DEO143K",2,1,2,1,3,2,1,3,2,1,2,3,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,1,2,"M",1,"-"
"chatcmpl-8Qacyvk6ajeTg030jEqfWVJhlRXQw",1,2,1,1,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8QaeAXS9OA4xjdow40HQCdkVr27Ag",2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,"M",1,"-"
"chatcmpl-8QahTK5137SsPMqpk3CfeA5RpHYSD",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,2,2,1,1,2,2,1,3,1,2,2,2,3,1,3,3,3,2,3,1,2,3,3,3,1,3,"M",1,"-"
"chatcmpl-8QaivBT15Wi67FQI072TJGJ33FBjX",3,2,2,1,3,4,2,4,2,2,3,4,2,2,1,3,2,3,1,2,2,4,1,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,2,3,"M",1,"-"
"chatcmpl-8QakxyTePYw40V4bGpPhaOrQITIPx",1,1,1,1,2,2,1,3,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,"M",1,"-"
"chatcmpl-8QaluYL9bpByN5L841p5sSa6rssgN",2,1,2,1,1,2,1,2,2,2,2,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,"M",1,"-"
"chatcmpl-8QarcxKrrKkXdWwcIC2twD0lFJ0wP",2,1,2,1,2,2,1,3,3,2,2,2,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,1,2,1,3,2,2,1,1,2,"M",1,"-"
"chatcmpl-8QaszsPYlWHjzQjcB4myy2TyiGKJg",1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M",1,"-"
"chatcmpl-8QauP4GMETcHk6sZRfivF44faYSR7",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8QawZVgNubhVM0nI4CpVL5hBzlUYa",2,2,1,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,2,2,2,1,3,1,2,2,2,2,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8VfobX7LoFdiuH8WEVqIiJDTugxhR",2,2,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8VfqQ9bZZo5rAdBypIa7pzukokYst",3,2,2,1,2,3,2,3,2,2,2,3,3,2,1,2,2,2,2,1,2,3,1,3,2,3,2,3,3,2,2,3,3,2,3,2,2,2,3,2,2,2,"M",1,"-"
"chatcmpl-8Vfs5oNAkIKdHqhCWzZx9fDtJNRtN",3,1,3,1,2,2,1,4,2,2,2,1,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,1,3,1,2,3,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VftKsAtdVwURUqjcDL6OCm0wRAh5",2,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VfuYextgIa2HF6wEsKte1rxXLxna",2,1,2,1,3,2,1,4,3,2,2,3,2,2,1,2,2,2,2,1,3,3,1,2,1,2,2,1,2,1,2,2,3,2,3,1,3,3,2,2,1,2,"M",1,"-"
"chatcmpl-8VfvcXM8ATgWfGfGwMw1366Jvixd4",2,1,2,1,2,2,1,3,2,2,3,3,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VfwbsC03rH6d8IeDeT5iLXPEPU83",2,1,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8VfxraCTXuAqMpNkIXmWXZ4hAaplT",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8VfzcZDDwA9hr7gJAyYlV7yftNvax",2,1,3,2,2,2,1,3,2,3,2,3,2,2,1,3,3,2,1,2,3,3,1,3,1,2,2,2,3,2,3,3,3,2,3,2,3,3,2,3,1,2,"M",1,"-"
"chatcmpl-8Vg0rguqAngNOtVIhJf15wWLrS4GE",3,2,2,1,3,3,2,4,3,2,3,3,4,3,1,4,3,3,2,2,4,4,1,3,2,4,3,3,4,3,3,3,4,3,3,4,4,3,3,3,2,3,"M",1,"-"
"chatcmpl-8Vg2hy0pix8W23N7iKx1EkWBzoiba",2,1,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,3,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8Vg3xj2rtqpAQWKF2u5LoCcKgPUHt",1,2,2,1,3,2,1,3,3,2,2,3,2,3,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,3,2,3,1,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8Vg4w5wewtevKew4x93GPXDuGEMU2",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8Vg6fbw2AXgD1pKyiIMnie50soA0W",1,1,1,1,2,2,1,3,1,2,2,3,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,"M",1,"-"
"chatcmpl-8Vg7fV3wWHc9SojxUGtFefeBEeCyH",2,1,1,1,2,2,1,3,1,1,3,2,1,2,1,1,1,3,1,1,1,2,1,2,1,1,2,1,2,1,1,2,3,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8Vg981NiVgRDW1TZgq87HVz75ZbTq",1,1,1,1,3,2,1,3,1,2,2,3,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,3,2,2,2,2,1,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VgAQpF5BEZEBG1QaoplMTUs4HMtl",2,1,2,2,3,2,1,3,3,2,2,3,2,3,1,3,2,2,1,2,3,3,1,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,1,3,"M",1,"-"
"chatcmpl-8VgBWR5lIF1O1475pDPGoGr50GLYU",2,1,2,1,2,2,1,3,1,2,2,3,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8VgCaK1TqIHkO0j0TonamiJjSJKus",2,1,1,1,2,2,1,3,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,3,2,1,2,3,1,2,1,2,1,2,3,1,2,"M",1,"-"
"chatcmpl-8VgE4U6jfHgVJ8l4bOAhTj4RHAUR8",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,1,1,2,3,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VgGEtKpNbLA0cgwglcoh501SIEqz",2,1,2,1,2,2,1,3,2,1,2,3,2,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,1,2,"M",1,"-"
"chatcmpl-8VgHSkjc157RXxIJX1v3t4ra8XXSr",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8VgIVVnOkRMECLX9NjS9FbZPGH8ie",2,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,3,1,3,1,2,2,3,2,2,1,2,2,3,2,1,2,"M",1,"-"
"chatcmpl-8VgJg6LtQ9vdWSXAa98XEr66ozogx",1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8VgKyGU3t77oyLe1B48Vf7rL0EMGq",2,1,3,1,2,2,1,2,1,2,2,2,2,2,1,2,2,3,1,1,2,3,1,2,1,3,2,3,2,1,2,2,3,2,1,1,3,3,2,2,1,2,"M",1,"-"
"chatcmpl-8VgMTcQjlUBqYNvHDKcK7lbkvgFpk",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VgNaJBVgsNQXrHQeHqM1n4wcdkwP",3,2,2,1,3,2,1,3,3,3,2,3,3,2,1,3,3,2,2,2,3,3,2,3,2,3,2,4,3,3,3,2,3,3,2,3,3,3,2,3,2,2,"M",1,"-"
"chatcmpl-8VgPj2Bbnwe1rvjGiPPNioFjMe5wF",2,1,1,1,2,2,1,3,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,"M",1,"-"
"chatcmpl-8VgR8ucOPqhzPMBJEUgZBjrg3TZec",2,1,2,1,2,1,1,3,1,2,2,2,2,2,1,2,1,1,1,1,2,3,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,"M",1,"-"
"chatcmpl-8VgS0dluuTE1Y3pnLtHy7fQxI4SIm",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,2,3,1,2,1,1,2,2,2,1,2,"M",1,"-"
"chatcmpl-8VgUWxsOEreWTeUK4FSA5WJfTQpUR",2,1,2,1,3,1,1,2,1,2,2,3,2,1,1,2,2,1,1,1,1,2,1,3,1,2,2,1,2,1,3,2,3,2,2,1,1,1,2,2,1,2,"M",1,"-"
"chatcmpl-8VgVedFVKhq2HIIm8bnQ51i7fMvXU",2,1,1,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,"M",1,"-"
"chatcmpl-8VgWZp1wyVGsBSFd2KXxUjJsB3IEp",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,3,2,3,3,1,2,2,3,2,3,1,2,3,2,2,1,2,"M",1,"-"
"chatcmpl-8VgZZzKu5DfbqlxraFXridTwwrefx",2,1,2,1,2,1,1,3,2,2,1,2,1,2,1,1,1,2,2,1,2,3,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,"M",1,"-"
